2012/08/01, 19.271839403768873
2012/09/01, 20.55027761943854
2012/10/02, 22.266131240370832
2012/11/02, 15.281440805433583
2012/12/03, 18.557033622468964
2013/01/03, 19.312380247642352
2013/02/03, 14.70235776612067
2013/03/06, 14.78588124467069
2013/04/07, 16.206513963984186
2013/05/08, 14.329461948714275
2013/06/08, 12.08723172028845
2013/07/09, 15.083114177275277
2013/08/09, 18.226265110154507
2013/09/09, 19.856357560682987
2013/10/10, 19.02695136632172
2013/11/10, 17.954254655949086
2013/12/11, 17.407141211061294
2014/01/11, 15.128250515800836
2014/02/11, 14.175977103747407
2014/03/14, 14.694357404077522
2014/04/14, 14.888651041032794
2014/05/15, 15.084338766573218
2014/06/15, 15.02803745415573
2014/07/16, 14.804991848128033
2014/08/17, 15.147443471172494
2014/09/17, 15.10727965047949
2014/10/18, 14.090119435506132
2014/11/18, 12.191108902704407
2014/12/19, 10.030942268470028
2015/01/19, 6.479341606159579
2015/02/19, 3.0404680232844328
2015/03/22, 2.3834289174074996
2015/04/22, 2.6715833752838734
2015/05/23, 2.3595219833602386
2015/06/23, 2.6607492604757255
2015/07/24, 2.5807379524695193
2015/08/24, 2.3834116170543354
2015/09/24, 2.422581645562076
2015/10/25, 2.5827974494901014
2015/11/25, 2.5820295517883523
2015/12/26, 2.582587672201001
2016/01/27, 2.2735294920890965
2016/02/27, 3.3484978240312415
2016/03/29, 3.36603162360241
2016/04/29, 3.3746288776804505
2016/05/30, 2.7578277165770118
2016/06/30, 3.21182541459973
2016/07/31, 3.9844234954515514
2016/08/31, 3.540414749315431
2012/07/02, 33.1536306042885
2016/10/01, 4.028082358674467
