2012/07/01, 52.44946990469549
2012/08/01, 66.81848027952134
2012/09/01, 68.13089519318561
2012/10/02, 63.601224584083454
2012/11/02, 76.62068483093186
2012/12/03, 70.68682302187257
2013/01/03, 70.80947881533694
2013/02/03, 73.51622511822924
2013/03/06, 76.01538527657054
2013/04/07, 75.38073516537293
2013/05/08, 73.47135828563688
2013/06/08, 72.03387524088816
2013/07/09, 73.40624344300882
2013/08/09, 73.90913583753901
2013/09/09, 72.03299217234091
2013/10/10, 72.8768430604473
2013/11/10, 73.88464023527851
2013/12/11, 74.08820474790095
2014/01/11, 76.69725852452703
2014/02/11, 78.09283371713967
2014/03/14, 77.38100397505892
2014/04/14, 77.0812811247455
2014/05/15, 76.90266110935825
2014/06/15, 76.2938441833975
2014/07/16, 76.7027028858641
2014/08/17, 76.5624764320907
2014/09/17, 77.27599039956372
2014/10/18, 78.68335449927739
2014/11/18, 81.99658870975084
2014/12/19, 84.89509429435917
2015/01/19, 88.52614968935231
2015/02/19, 92.14596634315343
2015/03/22, 92.90554140790806
2015/04/22, 91.73548722081225
2015/05/23, 91.79925043275719
2015/06/23, 92.04924459811241
2015/07/24, 92.25287557131878
2015/08/24, 91.74344917210738
2015/09/24, 91.56068321744934
2015/10/25, 90.51103859755158
2015/11/25, 90.54844562574824
2015/12/26, 91.2618162133124
2016/01/27, 92.00708244338418
2016/02/27, 92.38576666146162
2016/03/29, 92.65445219892425
2016/04/29, 91.97482686157682
2016/05/30, 91.98822975265048
2016/06/30, 91.36474387679556
2016/07/31, 91.1401510627814
2016/08/31, 91.18713449643403
2016/10/01, 91.10320284697508
